nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Domenico,France,0,2019-06-25 00:00:00,Bien ,La vue et le personel surtout les voiturier bagagistr adorable.,"La salle de fitness minable vetuste ridiculement petite, et dangereusement degradé surtout les appareils de musculation
Un sejour en amoureux et on nous donne deux lit coller mm pas attacher pour un king seize on s est retrouver a tomber entre les deux lit toute la nuit c est agaçant quand on paye 300 euro la nuit 
Tres radin sur les produit de beaute dans la salle de bain 
Ok pour la protection de la planeye et contre le plaqtique dans ce cas au moins plus de savon solide! Et au moins des peignoirs","7,1",Hôtel,Nice," 8,0 "
Svetlana,Belgique,0,2019-06-23 00:00:00,Très super séjour à Nice,"Tout était super!
Merci beaucoup !","Les travaux sur la promenade des anglais. 
Aussi, dommage que l'accès à la plage soit payante pour les résidents de l'hôtel.","9,2",Hôtel,Nice," 8,0 "
Veronique,France,0,2019-06-15 00:00:00,Agréable,None,Les travaux promenade des anglais. Meme s ils n y sont pour rien L hôtel devrait prévenir les clients,"6,7",Hôtel,Nice," 8,0 "
Reda,Maroc,0,2019-06-12 00:00:00,Bien ,"très loin et ils ne nous ont pas donné ce qu'on a réservé et payé, ainsi que jusqu'à maintenant pas encore recu le montant bloqué de la carte de crédit",None,"7,5",Hôtel,Nice," 8,0 "
Guillaume,France,0,2019-06-02 00:00:00,Très bien,Très belle vue.,Service très lent au roof bar restaurant.,"8,3",Hôtel,Nice," 8,0 "
Bruno,France,0,2019-06-02 00:00:00,Sympa,La piscine sur le toit ce qui permet une exposition au soleil à tout moment de la journée.,None,"9,2",Hôtel,Nice," 8,0 "
Josiane,Suisse,0,2019-05-30 00:00:00,Bien ,"La piscine , la chambre",Le vin au verre est trop cher et les salades à la piscine trop chères pour la quantité dans l’assiette,"7,5",Hôtel,Nice," 8,0 "
Valerie,France,0,2019-05-28 00:00:00,Excellent ! on y retournera.,Nous avions une remontée d'odeur dans la chambre vue mer. L'hotel nous a surclassé directement pour toute la duree du sejour. Nous avons eu une suite vue mer. Execellent ! Le restaurant aussi est tres bon. Le buffet du matin est fantastique .Nous avons passé un excellent sejour. Le seul bémol est les travaux devant l'hotel sur la promenade qui ne sont pas terminés et qui gâche un peu la vue et la ballade depuis l'hotel.,None,"8,8",Hôtel,Nice," 8,0 "
Chantal,France,0,2019-05-25 00:00:00,Bien ,MAUVAIS EMPLACEMENT,None,"7,5",Hôtel,Nice," 8,0 "
Ida,France,0,2019-05-12 00:00:00,Bien ,Petit déjeuner délicieux et l ensemble très bie,None,"7,5",Hôtel,Nice," 8,0 "
Brigitte,France,0,2019-05-05 00:00:00,Un peu cher,La literie très confortable,La salle du petit déjeuner trop de brut trop de va et vient..,"7,1",Hôtel,Nice," 8,0 "
Bil909z,France,0,2019-04-29 00:00:00,Très bien,None,Promenade des anglais en travaux en face de l hotel,"8,3",Hôtel,Nice," 8,0 "
Caroline,France,0,2019-04-28 00:00:00,Agréable,"Le rooftop
Le petit dej 
Le personnel agréable et efficace","L’emplacement très bruyant quand on ouvre les fenêtres de la chambre et sur le balcon 
Le matelas très dur","6,7",Hôtel,Nice," 8,0 "
David,Belgique,0,2019-04-25 00:00:00,Très bon,La piscine et le bar sur le toit.,Le service au bar et au restaurant laisse à désirer. Peu de serveur parle Français,"8,3",Hôtel,Nice," 8,0 "
Dominique,France,0,2019-03-31 00:00:00,Séjour très agréable,Service confort et situation excellente,Pas de climatisation et impossible d’ouvrir Les fenêtres sur la promenade des anglais sans être dérangés par la circulation.,"9,2",Hôtel,Nice," 8,0 "
Louis,France,0,2019-03-27 00:00:00,Sinon hôtel très agréable,None,"Le bruit de la chambre 648 au dessus de la
Mienne jusqu’a 2 heures du matin","7,5",Hôtel,Nice," 8,0 "
Margauxlj,France,0,2019-03-26 00:00:00,Correct!,"La chambre premium vue sur mer est magnifique. 
La vue est splendide mais bruyante! 
Le lit est confortable. 
Le petit déjeuné est varié, et très bon.","La terrasse de petit déjeuné, vous mangez clairement avec les mouettes... je ne comprends pas qu’un filet ne soit pas installé dans un hôtel de ce standing...
L’hôtel m’avait proposé un chauffeur pour le transfert depuis l’aéroport pour 90€!!!!!! En Uber j’en ai eu pour 12€ avec le même type de véhicule.","9,2",Hôtel,Nice," 8,0 "
Julien,France,0,2019-03-25 00:00:00,Intéressant,Piscine vue de la chambre,Propreté moyen,"6,7",Hôtel,Nice," 8,0 "
Auberger,France,0,2019-03-20 00:00:00,La mer jusque dans la chambre,La vue et le confort,None,"9,2",Hôtel,Nice," 8,0 "
Emmanuelle,France,0,2019-03-18 00:00:00,Idéal proche aéroport,"Superbe petit déjeuner, malgré son prix déraisonnable, mais produits frais et locaux. 
J’ai aimé le coin spa hammam et sauna",None,"7,9",Hôtel,Nice," 8,0 "
