nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Giulia,Allemagne,0,2020-02-21 00:00:00,Bien ,"Emplacement très central, petit déjeuner correct, personnel à l'écoute, la chambre était petite mais confortable et propre.",Pas de remarques particulières.,"7,0",Hôtel,Lyon," 7,4 "
Jérémy,France,0,2020-02-21 00:00:00,Hotel très bien situé sans prétention.,"L'accueil y est très chaleureux, le personnel est très aimable et sait nous orienter. Le lit est très confortable et la chambre vraiment silencieuse ! Le petit dej est correct, attention cependant à la qualité des viennoiseries.","L'équipement de la chambre est assez vieillot mais fonctionnel, attention cependant à la propreté de la chambre. Le sèche serviette est salle et le sol pas hyper clean, mais tout celà reste acceptable. Aussi, la salle de petit dej' est beaucoup trop petite, nous obligeant à patienter à l'accueil de l'hotel pour pouvoir prendre son petit dej' dommage.","8,0",Hôtel,Lyon," 7,4 "
Francoise,France,0,2020-02-18 00:00:00,Je reviendrai dans cet hôtel lors de mes passages à Lyon,"Lit confortable, chambre calme et personnel très accueillant",None,"8,0",Hôtel,Lyon," 7,4 "
Epain,France,0,2020-02-18 00:00:00,Bien ,"Un bon petit hôtel traditionnel
un bon rapport qualité prix",Un petit déjeuner sommaire,"7,0",Hôtel,Lyon," 7,4 "
Pauline,France,0,2020-02-17 00:00:00,Presque bien,"L’emplacement 
L’accueil du personnel 
La baignoire balnéo 
La literie","Condensation importante et donc humidité dans le duplex balnéo quand celui-ci est utilisé absence de fenêtre et de VMC au rez-de-chaussée.
Décoration, peintures, moquette et mobilier auraient besoin d’une bonne rénovation.","6,7",Hôtel,Lyon," 7,4 "
Schwalek,France,0,2020-02-17 00:00:00,Séjour correct,"On ne peut pas en demander plus pour un deux étoiles, hotel correct ou je retournerais quand je serais sur perrache",None,"7,0",Hôtel,Lyon," 7,4 "
Bertrand,France,0,2020-02-17 00:00:00,Agréable,None,HOTEL EN MAUVAIS ETAT - BESOIN D UNE BONNE RENOVATION,"6,0",Hôtel,Lyon," 7,4 "
Aline,France,0,2020-02-16 00:00:00,Très bien pour visiter Lyon,"Le rapport qualité-prix,la clarté du checking, l'acceuil du personnel,la permanence 24 h sur 24,le bon état du matériel,la situation géographique",Je ne sais pas,"8,0",Hôtel,Lyon," 7,4 "
Emmanuelle,France,0,2020-02-16 00:00:00,Superbe,"L'amabilité du personnel. Le fait qu'on puisse laisser des bagages dans un local pour la journée, alors qu'on n'a plus la chambre. La proximité du centre et des quartiers des Bouchons.",None,"8,8",Hôtel,Lyon," 7,4 "
Laurence,France,0,2020-02-16 00:00:00,Bien ,Accueil chaleureux. De super petits déjeuners. Bien placé pour se balader,Un petit manque de propreté dans la chambre de nos enfants,"7,1",Hôtel,Lyon," 7,4 "
Jean-claude,France,0,2020-02-14 00:00:00,Pour une étape à Lyon séjour agréable,Accueil et calme situation rapport qualité prix p,None,"8,0",Hôtel,Lyon," 7,4 "
Jean,France,0,2020-02-10 00:00:00,très bien pour une nuit en plein centre,la propreté de la salle de bains et le calme,la propreté de la chambre,"7,0",Hôtel,Lyon," 7,4 "
Hyokyung,France,0,2020-02-09 00:00:00,Bien,Bien accueil,None,"7,5",Hôtel,Lyon," 7,4 "
Boukeraa,France,0,2020-02-09 00:00:00,Située idéalement pour rapport qualité prix excellent 👍👍👍👍,Propre et fonctionnel,Rien a redire,"6,7",Hôtel,Lyon," 7,4 "
Laila,France,0,2020-02-08 00:00:00,Très bien,La chambre était comme sur le site. La proximité avec le centre ville est appréciable.,None,"8,0",Hôtel,Lyon," 7,4 "
Elsa,France,0,2020-02-08 00:00:00,Très bien,"Super rapport qualité prix. Et super emplacement, la chambre triple était en fait 2 chambres, donc très bonne surprise.",None,"8,0",Hôtel,Lyon," 7,4 "
Richard,France,0,2020-02-07 00:00:00,Agréable et chaleureux,"Un lit super confortable, un petit déjeuner impeccable, le personnel vraiment agréable et très sympathique.
Je reviendrai 😉",None,"8,0",Hôtel,Lyon," 7,4 "
M,France,0,2020-02-02 00:00:00,Bien ,"Emplacement, confort du lit, amabilité du personnel","Propreté un peu juste dans les chambres, choses cassées (lumière, un objet au niveau du radiateur) absence de housse de couverture et de taies d'oreillers, petit-déjeuner restreint","7,0",Hôtel,Lyon," 7,4 "
Amel,France,0,2020-02-02 00:00:00,A refaire,"Simple et efficace ,bon emplacement",Rien,"8,0",Hôtel,Lyon," 7,4 "
Sophie,France,0,2020-01-30 00:00:00,Bon rapport qualité prix et très bonne situation !,"Très bon accueil, chambre 7 calme, petite mais très bien équipée.","Problème de propreté : hélas il y a de la vieille moquette partout et celle ci est tres mal nettoyée ( poussière...). Les acariens doivent se régaler !
Le matelas doit être très vieux, j’ai bien senti les ressorts.","6,2",Hôtel,Lyon," 7,4 "
Gregori,Suisse,0,2020-01-27 00:00:00,Très bien,Bien situé et propre,"Monsieur de la récéption du soir peut sympatique, hotel un peut vétuste","8,0",Hôtel,Lyon," 7,4 "
Fany,France,0,2020-01-26 00:00:00,Agréable,La situation géographique et le petit déjeuner.,"Propreté, moisissures sur les murs. Serviettes tachées.","6,0",Hôtel,Lyon," 7,4 "
Sébastien,France,0,2020-01-24 00:00:00,se déshabiller dans le noir pour ne pas être vu des voisins !!!!,None,Chambre en rez-de-chaussée (numéro 16) donnant sur une cour intérieur. Pas de rideau occultant... impensable !!!,"7,0",Hôtel,Lyon," 7,4 "
Pascale,France,0,2020-01-24 00:00:00,Bon souvenir de notre nuit d’hotel. Exactement ce que nous cherchions.,"Personnel très sympathique 
Accueil - Sourire - à l’écoute et de bon conseil pour un resto",None,"8,0",Hôtel,Lyon," 7,4 "
Gwen,France,0,2020-01-22 00:00:00,Bien ,L’emplacement et le sérieux du personnel,Moquette dans les chambres... isolation phonique très moyenne...,"7,9",Hôtel,Lyon," 7,4 "
Catherine,France,0,2020-01-20 00:00:00,Très bien !,"Un petit hôtel agréable et calme. Le personnel très aimable. Pour ce prix tout à fait abordable, ce petit 2 étoiles est à recommander.",None,"8,8",Hôtel,Lyon," 7,4 "
Laure,France,0,2020-01-20 00:00:00,Un séjour parfait,"Nous avions comme projet de passer la soirée à la Brasserie GEORGES, lorsque j'ai réservé l'hôtel je ne savais pas du tout où il se situait, on m'avait simplement demandé de faire une réservation dans le 2ème arrondissement. Le hasard fait très bien les choses nous étions à 10 mn à pied du restaurant, à 15 mn du centre ville, localisation PARFAITE. 
les chambres étaient situées à l'intérieur d'une cour, aucun bruit, pas de clients bruyants dans les couloirs, de toute façon il n'y avait pas de couloir ! la chambre sympa, une salle de bain très propre. Nous gardons l'adresse précieusement car nous y retournerons.",RIEN,"8,0",Hôtel,Lyon," 7,4 "
Elise,France,0,2020-01-19 00:00:00,Hôtel très bien pour un week-end.,"Très bon accueil, personnel sympathique. Les photos étaient conformes aux chambres. Un bon petit hôtel à Lyon.",L'insonorisation (les bruits des autres usagers) et la propreté (de la poussière et cheveux).,"8,0",Hôtel,Lyon," 7,4 "
Christophe,France,0,2020-01-18 00:00:00,Bien ,None,Manque quelques chaînes de TV ( problème technique ). Besoin d'un coup de peinture au niveau des portes.,"7,0",Hôtel,Lyon," 7,4 "
Rose,France,0,2020-01-13 00:00:00,a refaire,la chambre sous les toits et la proximité de Pérrache et la simplicité et la sympathie des employés,les voisins trop bruyabts,"8,0",Hôtel,Lyon," 7,4 "
Celia,Italie,0,2020-01-13 00:00:00,Bien ,Super placement et petit dej.,Un peu défraîchi mais rien de grave !,"7,0",Hôtel,Lyon," 7,4 "
Kevin,France,0,2020-01-11 00:00:00,Agréable,Le matela du lit etait très confortable,La baignoire spa est de mauvaise qualité alors que c'est un argument de vente de la chambre,"6,0",Hôtel,Lyon," 7,4 "
Hyokyung,France,0,2020-01-09 00:00:00,Good,"S.d.d était moyen d’espace, lit était pas mal",None,"7,9",Hôtel,Lyon," 7,4 "
Nathalie,France,0,2020-01-09 00:00:00,Agréable,bonne literie chambre correcte emplacement personnel,"du mobilier dans la chambre cassé qui n'a pas été réparé de suite (table de chevet avec un pied cassé) moquette au sol un peu vieillissante, choix limité pour le petit déjeuner","6,0",Hôtel,Lyon," 7,4 "
Deperne,France,0,2020-01-08 00:00:00,Bon Hotel pour un passage éclair à Lyon.,"Bon petit déjeuner.
Chambre bien chauffée.",Douche étroite.,"7,0",Hôtel,Lyon," 7,4 "
Marion,France,0,2020-01-04 00:00:00,Bien ,"L'emplacement idéal, à dix minutes de la place Bellecour et 5 min de la gare Perrache. Prix raisonnable. Calme.","Le matelas.. Trop mou et on sent les ressorts. Dommage, ça gâche le charme de cet hotel.","7,0",Hôtel,Lyon," 7,4 "
Léa,France,0,2020-01-01 00:00:00,"Assez correct pour le prix. Hôtel très très simple, convenable pour y dormir seulement.","Hôtel idéalement situé.
Personnel disponible et sympathique.
Ville agréable à découvrir.
Hôtel a un prix correct pour les tarifs aux alentours.","Le petit déjeuner est plutôt décevant pour le prix et la propreté de la chambre. 
La décoration et les équipements de la chambre étaient des plus rustiques.
L'agencement de l'hôtel était presque en délabrement.","7,0",Hôtel,Lyon," 7,4 "
Melo,France,0,2019-12-23 00:00:00,Superbe,"Réservation de dernière minute, personnel disponible",Chauffage en panne à l’etage,"8,8",Hôtel,Lyon," 7,4 "
Apauline,France,0,2019-12-16 00:00:00,Bon rapport qualité prix.,Très belle accueil. J’étais contente de trouver cette hôtels de dernière minutes et pour pas si chers par rapport à la prestation.,Il n'y a pas de café dans la chambre.. Dommage,"7,0",Hôtel,Lyon," 7,4 "
Fabien,Suisse,0,2019-12-16 00:00:00,Bien ,"Localisation, proximité du parking.",Nettoyage un peu superficiel,"7,0",Hôtel,Lyon," 7,4 "
Nathalie,France,0,2019-12-12 00:00:00,Bien ,Emplacement qualité de la chambre,Le petit déjeuner,"7,0",Hôtel,Lyon," 7,4 "
Dominique,France,0,2019-12-09 00:00:00,Bien ,"Gérants très sympas et accueillants, proximité centre ville, calme",Le tarif probablement dû à la fête des lumières,"7,9",Hôtel,Lyon," 7,4 "
