nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Gwen,France,0,2018-07-17 00:00:00,Bien ,None,"Manque cruellement de climatisation dans les chambres , on étouffe, la chaleur est pesante , ce qui est dommage car le reste est bien.","7,1",Appart'hôtel,Marseille," 7,1 "
Claire,France,0,2018-07-17 00:00:00,Étape,Le côté pratique,Chambres très austères,"5,8",Appart'hôtel,Marseille," 7,1 "
Ilham,France,0,2018-07-17 00:00:00,Bon ,"- Proche de tout
- Personnels agréable","- Sol de la chambre pas très propre 
- Pas de serpillière ni de balai à disposition
- Oreillers tout moue impression de pas en avoir
- Obligé de se trimballer avec la carte tout le temps toutes les portes et l’ascenseur doivent être déverrouiller avec la carte de la chambre
- Parking payant 5€ par jour c’est énorme
- Et le pire pas de clim mais un petit ventilateur en été c’est intenable impossible de dormir avec la chaleur","5,8",Appart'hôtel,Marseille," 7,1 "
Nous,France,0,2018-07-16 00:00:00,Bien ,None,Pas de clim trop chaud en plein mois de juillet,"7,5",Appart'hôtel,Marseille," 7,1 "
Sabrkna,France,0,2018-07-16 00:00:00,Cool,Le lit,Pad de clim,"7,1",Appart'hôtel,Marseille," 7,1 "
Danielle,France,0,2018-07-16 00:00:00,Agréable,None,Le seul petit hic c'est que j'ai trouvé une blatte dans la salle de bain sur le lavabo,"6,2",Appart'hôtel,Marseille," 7,1 "
Emma,France,0,2018-07-14 00:00:00,PAS DE CLIM Un cauchemard !!!,"Studio spacieux. Propre, bonne literie et à environ 5 M de la station de métro national ligne 2..
A 10Mn en marchand vite des terrasses du port..20 à pieds du vieux port donc on peut se déplacer à pieds ou en métro ..pas loin il y a également le Tram et les bus .. J'ai donc apprécié de me passer de mon véhicule que j'ai pu d'ailleurs stationner en face de l’hôtel.","Les containers poubelles un peu partout sur le trottoir de l’hôtel... Le quartier n'est franchement pas jolie, ni attrayant.. Concernant l’hôtel en revanche à fuir absolument en période de grosses chaleurs ou de canicule.. Température à 28 dans la chambre malgré un ventilateur d'appoint qui brassait de l'air chaud.j'ai failli faire un malaise !! Je n'ai pu fermer l’œil durant ces 2 nuit. je coulais l'eau littéralement.Beaucoup de gens se st plaint de cela mais selon l'accueil avec 1 clim le prix serait bien plus élevé !!! et on m'a dit aussi que l'on mavait placé au étage car plus calme mais aussi donc plus chaud!! dommage.","7,1",Appart'hôtel,Marseille," 7,1 "
Romain,France,0,2018-07-13 00:00:00,Bon ,Le prix,Il n’y a pas de climatisation,"5,8",Appart'hôtel,Marseille," 7,1 "
Christian,France,0,2018-07-10 00:00:00,Rapport qualité / prix,Excellent rapport qualité/prix,ManQue la climatisation,"7,5",Appart'hôtel,Marseille," 7,1 "
Charlotte,France,0,2018-07-09 00:00:00,Bon rapport qualité-prix,Petit déjeuner à volonté pour 6€,Pas de clim dans la chambre juste un mini ventilateur,"7,9",Appart'hôtel,Marseille," 7,1 "
Ziad,France,0,2018-07-07 00:00:00,Moyen,Il est toute fois assez confortable et bien situé.,"Pas de climatisation ! Mais le pire c'est quand j'ai pris une douche et quand toute l'eau a réussi à passer de la salle de bain dans le hall d'entrée du studio, le personnel m'a tout simplement fourni une serpiere. Résultat, j'ai fait le ménage moi-même. Autre point, le petit-déjeuner est très médiocre, j'ai pas du tout apprécié.","6,7",Appart'hôtel,Marseille," 7,1 "
Stessy,France,0,2018-07-02 00:00:00,Bien ,L'acceuil et l'emplacement,Présence de cafard,"7,9",Appart'hôtel,Marseille," 7,1 "
Nicole,France,0,2018-07-02 00:00:00,Bon séjour,Le calme et la propreté,Le prix un peu élevé,"7,9",Appart'hôtel,Marseille," 7,1 "
Abderrahmane,France,0,2018-07-02 00:00:00,Bon ,La situation,"Pas de clim, pleins de moustique.","5,8",Appart'hôtel,Marseille," 7,1 "
Annie,France,0,2018-06-30 00:00:00,Bien ,Hôtel proche du métro,Manque de place parking,"7,9",Appart'hôtel,Marseille," 7,1 "
Benmalti,Algérie,0,2018-06-30 00:00:00,Bien ,la situation géographique,Le seul inconvenient de cet hotel est qu'il n'est pas climatisé,"7,9",Appart'hôtel,Marseille," 7,1 "
Danielle,France,0,2018-06-29 00:00:00,Bien ,Le studio est très lumineux et peu bruyant.,Absence de climatisation,"7,5",Appart'hôtel,Marseille," 7,1 "
Mohamed,France,0,2018-06-20 00:00:00,Bien ,Emplacement et personnels accueillants,Pas de clim,"7,5",Appart'hôtel,Marseille," 7,1 "
Herve,France,0,2018-06-17 00:00:00,Bien ,None,"Séjour pour un déplacement professionnel uniquement 
A éviter pour faire du tourisme 
Environnement social très cosmopolite","7,5",Appart'hôtel,Marseille," 7,1 "
Farid,Maroc,0,2018-06-16 00:00:00,séjour fourmidable,"j'ai fait ce voyage au mois du Ramadan, j'ai pas pris de petitdéj. Mais la propreté et le service rendu par les employées était agréable. Je recommande TOP",pour mois j'ai trouvé ce que je voulais. R-A-S,"7,5",Appart'hôtel,Marseille," 7,1 "
Jl11301,France,0,2018-06-14 00:00:00,Bien ,"La clarté de la chambre.
Les outils qui permettent de s'auto-gerer.
La possibilité de choisir sa température de l'eau, c'est top.","Non proche du vieux port alors que sur Booking, ils prétendaient le contraire.
Manque un balai, manque une raclette de salle de bain.
Pas de personnel pour le ménage.","7,1",Appart'hôtel,Marseille," 7,1 "
Yousra,Maroc,0,2018-06-13 00:00:00,Bien ,la femme à l'accueil est très gentille,"je trouve que la chambre était petite pour deux personnes , un grand salle de bain et un petit espace où on est supposé de dormir et manger .... c bizarre comme plan","7,0",Appart'hôtel,Marseille," 7,1 "
Michel,France,0,2018-06-11 00:00:00,Pratique,"Le silence, la possibilité de se restaurer dans la chambre (four micro ondes, plaque de cuisson, cafetière, vaisselle)","Cafetière ne fonctionnait pas
Bac de douche : l'eau débordait dans la salle de bain","7,5",Appart'hôtel,Marseille," 7,1 "
Renaud,France,0,2018-06-11 00:00:00,"Mise à part sa situation géographique et l'absence de clim, l'établissement est bien tenu.","Le personnel a l'écoute, et serviable. La chambre bien équipée.",Chaleur étouffante dans la chambre car pas de clim. Le quartier pas terrible. Mais assez proche du centre.,"7,5",Appart'hôtel,Marseille," 7,1 "
Maslar,Tunisie,0,2018-06-11 00:00:00,acceptable,None,ménage,"5,8",Appart'hôtel,Marseille," 7,1 "
Denis,La Réunion,0,2018-06-10 00:00:00,Etape convenable,"bien situé , proche du centre et du port , station métro toute proche . chambre correcte , calme .
Le petit déjeuner était très bien pour un prix imbattable . wi-fi correct",pas d'accès au parking avant 15h,"5,8",Appart'hôtel,Marseille," 7,1 "
Flore,France,0,2018-06-09 00:00:00,Bien ,"Personnel trés agréable, équipement appréciable","Pas de climatisation, chaleur +++ dans l’établissement, et moustiques ++. Au total, 14 piqures...","7,1",Appart'hôtel,Marseille," 7,1 "
Madeleine,France,0,2018-06-08 00:00:00,bon sejour agreables souvenirs,le personnel a l'accueil est tres a l'ecoute des clients.la proximite du metro est un plus.,rideau arrivant a moitie de la fenetre.peu produit d'hygiene et serviettes.nettoyage sommaire.,"7,1",Appart'hôtel,Marseille," 7,1 "
Sabrina,France,0,2018-06-05 00:00:00,Super pour visiter,Chambre confortable personnel super accueillant et à l écoute,"Un petit loupé lors du petit déjeuner, moisissures sur les brioches sinon parfait","8,3",Appart'hôtel,Marseille," 7,1 "
Lrinchet,Suisse,1,2018-06-04 00:00:00,Bien,Très bon rapport qualité prix. Personnel efficace. Très bien pour le parking,Ascenseur lent,"7,5",Appart'hôtel,Marseille," 7,1 "
Anthony,France,0,2018-06-02 00:00:00,"Pour le prix cette chambre, je suis assez content de mon séjour. Pas trop cher et convenable","Le personnel est accueillant et sympathique. Chacun des réceptionnistes était bien. L’emplacement de l’hôtel est parfait puisqu’il est devant le métro , bus et non loin du tram. Les rues sont commerçantes il ne manque rien.","Les chambres ne sont pas climatisés nous avons du ouvrir les fenêtres et les moustiques ont pris Plaisir à nous piquer toute la nuit! La propreté de la chambre était moyen. La vaisselle était sale, de la purée sur le bord des fourchettes et du chocolat sur les cueilleres!!","7,5",Appart'hôtel,Marseille," 7,1 "
