nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Valerie,France,0,2019-06-16,Décevant,None,Petit déjeuner avec peu de choix et des produits très moyen,"4,2",Hôtel,Paris," 8,0 "
Benoît,France,0,2019-05-29,"Hôtel très propre, super bien situé. Très bon confort. Personnel accueillant.","Hôtel très propre, super bien situé. Très bon confort.
Personnel accueillant.",Rien.,10,Hôtel,Paris," 8,0 "
Jeremy,France,0,2019-05-26,Exceptionnel,Le personnel très bienveillant et serviable quand nous avions oublié les boucles d’oreille dans la chambre .,Rien . Parfait,10,Hôtel,Paris," 8,0 "
Marc,France,0,2019-05-09,Exceptionnel,La propreté et l’accueil,None,"9,6",Hôtel,Paris," 8,0 "
Gladys,France,1,2019-05-06,Exceptionnel,Chambre tres confortable.,None,10,Hôtel,Paris," 8,0 "
Pierre,France,0,2019-04-30,Assez médiocre ,Très bon emplacement Proche du métro,Ne correspond pas à un hôtel trois étoiles. Prix de la chambre trop élevé par rapport au standing de l'hôtel. Salle de bain repeinte mais avec de la peinture sur les vitres de la fenêtre. Très bruyant.,"3,3",Hôtel,Paris," 8,0 "
Yann,France,0,2019-04-22,Passable,Emplacement,Propreté.,"5,0",Hôtel,Paris," 8,0 "
Ayata56,France,1,2019-04-20,Une pose détente plus qu'agréable,"Nous avions choisi cet hôtel pour son emplacement à proximité de la gare Montparnasse. Nous étions à 10 mn à pied. La chambre était d'une surface très correcte avec un bel agencement et équipement. Notre fenêtre donnait sur une ruelle pavée et arborée très calme.
Bonne literie et propreté au rendez vous.
Le petit déjeuner copieux, répondait à tous les goûts, sucrés et salés avec corbeille de fruits, laitage. Annick au service était aux petits soins pour les convives. Une salle de petit déjeuner aux couleurs rafraichissantes avec vue directe sur la ruelle arborée.
Un rapport qualité prix pour la chambre et le petit déjeuner excellent.
merci à toute l'équipe.",Aucune remarque,10,Hôtel,Paris," 8,0 "
Clemence,Belgique,0,2019-04-07,Exceptionnel,"Le calme de la rue, proximité de tout du centre, du métro des bus des Monoprix... 
la chambre est niquel chrome rien à redire","Ce n’est pas un défaut en soi : ah mon goût les oreillers pas assez ferme 
Hormis ça parfait je recommande","9,6",Hôtel,Paris," 8,0 "
Isabelle,Nouvelle-Calédonie,0,2019-04-03,Un hôtel sympa dans quartier sympa,"Un très bon hôtel situé dans un quartier vraiment très sympa. Métro à quelques mètres , commerces et restaurants à proximité. Notre chambre avait été rénovée donc impeccable ! un personnel souraint et à l'écoute",Salle de bain sans douche,"9,6",Hôtel,Paris," 8,0 "
Elena,France,0,2019-03-21,Exceptionnel,Le confort la taille du lit et de la chambre la bouilloire,Le chauffage qui est bloqué à une certaine température on a eu froid et pas de couvertures supplémentaires,10,Hôtel,Paris," 8,0 "
Gladys,France,1,2019-03-13,très satisfaisant,la chambre spacieuse et la propreté,None,10,Hôtel,Paris," 8,0 "
Nathalie,France,0,2019-03-11,parfait je reviendrais à cette hotel en famille,"Moi qui a travailler dans l'hotellerie restauration je peut que vous dire que l'accueil, la qualité , la proprete etaient digne d'un 4 étoiles.",rien,10,Hôtel,Paris," 8,0 "
Marie,France,0,2019-03-09,Exceptionnel,None,Sonorisation moyen!,10,Hôtel,Paris," 8,0 "
Jacky,France,0,2019-03-08,Exceptionnel,Tout,None,10,Hôtel,Paris," 8,0 "
Flo,France,0,2019-03-02,Exceptionnel,"Le personnel : très agréable, accueillant et disponible
L'emplacement près du métro dans un quartier sympa
Le petit déjeuner copieux
La chambre propre",None,10,Hôtel,Paris," 8,0 "
Nathalie,France,0,2019-03-01,Exceptionnel,Un hôtel à proximité du métro et de la gare. Une chambre king size avec le lit idoine. Un personnel charmant et agréable un très bon petit déjeuner,None,10,Hôtel,Paris," 8,0 "
Jacques,France,0,2019-02-14,sans plus,L'acceuil,Le bruit dans les chambres,"5,4",Hôtel,Paris," 8,0 "
Ines,France,0,2019-02-08,Au top,Le personnel est au top l'hôtel est super tranquille aucun bruit on a beaucoup apprécier nous reviendrons...,None,10,Hôtel,Paris," 8,0 "
Emmanuel,France,0,2019-02-06,Exceptionnel,très simple,peu de choix,10,Hôtel,Paris," 8,0 "
Marinepsqr,France,0,2019-02-03,Super séjour dans un hôtel agréable et confortable !,"Super hôtel, très propre avec tout le nécessaire ! Literie confortable et chambre agréable",None,"9,6",Hôtel,Paris," 8,0 "
Nicole,France,0,2019-01-30,Hôtel à retenir,"Accueil très chaleureux 
Chambre très bien Et bien insonorisee
Bon rapport qualité prix 
Bonne situation par rapport au métro à 100m",Rien,10,Hôtel,Paris," 8,0 "
Rym,Algérie,0,2019-01-28,Moyen,Proche du métro,Petit déjeuner très pauvre,"5,8",Hôtel,Paris," 8,0 "
Wilson,Suisse,0,2019-01-27,Bon ,Le personnel était très agréable et aidant. La proximité de l'hôtel avec une station de métro est un atout.,"Les gros points négatifs de cet établissement résident dans la propreté moyenne et les chambres très petites, ce qui en fait un mauvais rapport qualité /prix","5,8",Hôtel,Paris," 8,0 "
Marc,France,0,2019-01-21,parfait,"touit parfait (accueil ,petit déjeuner ,literie ,sanitaires )",rien ;tout bien ; bonne situation pour nos activités,10,Hôtel,Paris," 8,0 "
Léonie,France,0,2019-01-20,Parfait!,"La gentillesse du personnel, la propreté impeccable et le lit très confortable et spacieux!",Rien du tout.,"9,6",Hôtel,Paris," 8,0 "
Maryline,France,0,2019-01-18,Passable,"très bon emplacement, en face du métro pernety, quartier agréable et vivant","personnel pas impliqué, salle de bain vétuste, petit déjeuner cher pour la prestation","5,4",Hôtel,Paris," 8,0 "
Beaumard,France,0,2019-01-06,nous avons passé un bon séjour,"le calme de l établissement , lit confortable ,propreté de la chambre et petit déjeuner correct 
prix tout à fait correct",il faisait trop chaud dans la chambre,10,Hôtel,Paris," 8,0 "
Sarakoak,France,0,2018-12-31,"De passage à Paris tous les ans, c'est un peu notre chez nous....!","L'acceuil d'Icham, sympathique toujours très pro. Julien, l'homme de la nuit, toujours souriant et Arsen fidèle au petit déjeuner.","Amateur de bon chocolat au lait, dommage qu'il n'y ait que des machines ... à l'eau, comme dans beaucoup d'hôtel !",10,Hôtel,Paris," 8,0 "
Emmanuelle,Royaume-Uni,0,2018-12-21,Nul,None,Tres bruyant,"4,2",Hôtel,Paris," 8,0 "
Sarah,France,0,2018-12-15,Exceptionnel,"Le personnel masculin que j'ai eu étais très souriant et sérieux. L'accueil étais sympa. La chambre et tout le reste étais propre 💯 
Je reviendrais avec plaisir 😊",None,"9,6",Hôtel,Paris," 8,0 "
Gladys,France,1,2018-12-11,Exceptionnel,la grande chambre très propre et agréable.,None,10,Hôtel,Paris," 8,0 "
Lise,France,0,2018-12-10,Exceptionnel,Le quartier la literie et le personnel aimable et souriant. Le petit déjeuner était aussi parfait.,Un détail : pas de prise électrique à côté des lits. Et c’était très bien chauffé ( peut-être un peu trop ) mais peut-être est-ce moi qui n’ai pas su régler le thermostat.,"9,6",Hôtel,Paris," 8,0 "
Christiane,France,0,2018-12-03,un atout : la proximité du métro et des commerces,"le confort des lits,la propreté,l'accueil charmant du personnel, la douce température de la pièce, la petite collation (thé et gateaux).",Le bruit de l'ascenseur que l'on entend,10,Hôtel,Paris," 8,0 "
Jacques,France,0,2018-12-02,très bon séjour.,très bonne literie.Très bon accueil.,rien de spécial,10,Hôtel,Paris," 8,0 "
Frederic,France,0,2018-11-28,Très bon rapport qualité-prix pour un hôtel à Paris,"Hôtel grand confort
Quartier très sympa",None,"9,6",Hôtel,Paris," 8,0 "
Valerie,France,0,2018-11-26,Conforme à mon attente et bon rapport qualité/prix,"Personnel très sympathique et accueillant 
La proximité des commerces, du metro sont un plus. Le quartier est calme et l'hôtel est bien situé. 
Literie confortable et espace bien optimisé dans une décoration moderne. 
Parfait pour un we dans la capitale",Seul bemol dans la sdb il n'y a aucun support pour accrocher les serviettes ou les vetements ... dommage,"9,6",Hôtel,Paris," 8,0 "
Destieu,France,0,2018-11-25,Génial merci pour tout ...à bientôt...😉,"Facilité de réservation rapide ,simple ,efficace ,propre ,charmant ,très bon rapport qualité prix ,personnel accueillant ,situation géographique terrible ,à recommander.....😉",None,10,Hôtel,Paris," 8,0 "
Marie-christine,France,0,2018-11-25,Hôtel agréable et confortable : à recommander sans hésiter !,"Tout était parfait : accueil agréable, très calme (tout en etant proche de rues animées et station de métro Pernety juste en face), chambre confortable et propre, bonne literie, excellent petit déjeuner buffet (produits de qualité), ascenseur (pratique pour les bagages) . Bon rapport qualité/prix pour cet hôtel à recommander sans hésitation ! Nous y reviendrons lors de notre prochain séjour parisien... Merci encore !",Rien,"9,6",Hôtel,Paris," 8,0 "
Sandrine,France,0,2018-11-14,Agréable,Proximité métro,"Porte fermée à mon arrivée (20:30) : obligée d’attendre dans la rue qu’un client de l’hôtel sorte pour pouvoir entrer. Après une journée de travail et 2:30 de transport en commun, on espère autre chose en matière d’accueil","6,2",Hôtel,Paris," 8,0 "
Martine,France,0,2018-11-12,Passable,None,Très bruyant,"5,0",Hôtel,Paris," 8,0 "
Valérie,France,0,2018-10-15,Agréable,L'espace,Impossibilité de prendre un bain,"9,6",Hôtel,Paris," 8,0 "
Antoine,France,0,2018-10-06,séjour agréable,le lit était top et le personnel de l'accueil très bien.,quelques long cheveux noirs dans la sdb,"9,6",Hôtel,Paris," 8,0 "
Catherine,France,0,2018-10-04,Passable,Rien,None,"5,0",Hôtel,Paris," 8,0 "
Alain,France,0,2018-10-01,Agréable,None,Chambre à besoin rafraichissement .. couloir très encombré par linge en ce qui concerne les travaux nous comprenons mais linge et accessoires de ménage pas acceptable..,"6,2",Hôtel,Paris," 8,0 "
Romain,France,0,2018-09-30,Pas terrible,None,"Drap déchiré sur 20 cm.
Bonbons par terre.
La chambre très froide (mal isolée)","5,4",Hôtel,Paris," 8,0 "
Laetitia,France,0,2018-09-18,Agréable,"Le lieu 
La literie","La mauvaise isolation phonique
Une mauvaise information du personnel d'accueil
Les moisissures sur le pommeau de douche","6,2",Hôtel,Paris," 8,0 "
Ornella,France,0,2018-09-11,Très agréable et quartier très dynamique,"Très bon quartier et hôtel, propre et très bien aménagé ! Très belle décoration à refaire.",Télé un peu petite,10,Hôtel,Paris," 8,0 "
Mathilde,France,0,2018-08-31,"Je recommande cet établissement pour son confort, sa propreté et sa facilité d'acces",None,Chambre bruyante,10,Hôtel,Paris," 8,0 "
Stone,France,0,2018-08-21,Je ne retournerai pas dans cet hôtel.,None,"Le mobilier est disposer d’une façon incompréhensible !La lampe de chevet qu’on ne peut pas enlever devant l’ecran TV!!?
Une chaise inutilisable car coincée par le lit...Bref j’en passe!!","4,6",Hôtel,Paris," 8,0 "
Emmanuel,France,0,2018-08-17,favorable pour une nuit de passage,la chambre,l étroitesse de la salle du petit déjeuner et le peu de réapprovisionnement des ingrédients.,"9,6",Hôtel,Paris," 8,0 "
Benedicte,France,0,2018-08-15,"PERSONNEL TRES AIMABLE, PROCHE DU METRO PERNETY ET TRES BIEN SITUE","LA BAIGNOIRE, LE PETIT DEJEUNER BUFFET SERVI DES 7H, LE LIT TRES CONFORTABLE, LA TELEVISION",UN MINIBAR ET TOUT ETAIT PARFAIT,"9,6",Hôtel,Paris," 8,0 "
Jean-yves,France,0,2018-08-10,La qualité de l'hébergement nous a permis de passer sereinement notre séjour à Paris,"Personnel accueillant, aimable, et sympathique. Hôtel super propre et calme. Nous n'avons pas entendu un bruit ni de l'extérieur ni des autres chambres de toute la nuit. Situé à 10minutes de la gare dans une rue avec de nombreux petit commerces de proximité: bar, resto, restauration rapide française et étrangère, superette...",None,10,Hôtel,Paris," 8,0 "
Caroline,Belgique,0,2018-07-27,Nous ne serons pas des clients fidèles malheureusement...,La proximité du lieu.,"Personnel pas extrêmement agréable, employé du petit déjeuner qui est visiblement obligé de ranger toute les tables et sa vaisselle qui fait un bruit pas possible pendant que nous sommes occupés à manger, chambre extrêmement petite mais ceci aurait pu passer si le personnel n'était pas aussi peu sympathique.","4,2",Hôtel,Paris," 8,0 "
Gladys,France,1,2018-07-14,Exceptionnel,Le confort,None,10,Hôtel,Paris," 8,0 "
Anne-laure,France,0,2018-07-10,Je recommande !,"Propreté impeccable, personnel sympathique et disponible, établissement proche d'une bouche de métro, petit déjeuner copieux",Rien,10,Hôtel,Paris," 8,0 "
Malidor,France,0,2018-06-17,"""À conseiller et adresse à garder""",Bon accueil et propreté,Rien,10,Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-03-17,Très bien,Super emplacement pour vister la capital et personnel sympathique,Pas de mini bar,"8,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-03-06,Bien ,"Le personnel, 
La propreté,
L'emplacement,
La literie",Le bruit (beaucoup même pour Paris) et les lumières d'en face qui éclairent la chambre la nuit... Pas top,"7,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-02-29,Superbe,Proximité métro,None,"8,8",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-02-19,Très bien,Tout était parfait surtout le personnel,None,"8,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-02-16,Bien ,None,Une douche plutôt qu'une baignoire,"7,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-01-23,Bon rapport qualité-°prix,"Localisation, accueil du garde de nuit",Sdb un peu vétuste,"7,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-01-22,Fabuleux ,Personnel sympathique et emplacement.,"Très bien, continuez!","9,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-01-16,Très bien,None,Les chambres ne sont pas aussi bien isolées qu’indiqué dans l’annonce. Sinon très bien !,"8,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-01-14,Très bien,"Très bon accueil, chambre propre.",Le lit pas assez grand en longueur...,"8,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-01-12,Très bien placé,"Quartier très agréable, à deux pas du métro. 
Chambre spacieuse et literie confortable.",Mauvaise insonorisation entre les chambres et ascenseur très bruyant.,"8,8",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-12-30,"prestation très correcte, mais un peu excentré par rapport aux centres d'intérêts","la proximité de bistrots
l' accueil du personnel et son dévouement pour solutionner les problèmes
la propreté de la chambre, le confort du lit","très excentré du fait de la grève de la ratp, malheureusement.
l'insonorisation médiocre de la chambre","8,0",Hôtel,Paris," 8,0 "
Anonyme,Tunisie,0,2019-12-25,bon séjour,bon accueil,None,"7,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-11-17,ok,situation,peu de choix et de qualité du petit déjeuner,"8,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-11-17,Très bon petit séjour,Personnel au top! Les chambres sont très agréables également,None,"8,0",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-11-11,Fabuleux ,Hotel Très bien situé à la sortie du métro dans une petite rue calme. Personnel très aimable.,Chambres mal insonorisées : les personnes dans la chambre à côté étaient bruyantes!,"9,2",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-11-01,Fabuleux ,"La simplicité et la sympathie du personnel. 
L’emplacement est top.",None,"9,2",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-10-27,Séjour,Oui,None,"7,5",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-09-23,Bon rapport qualité/prix,"Rien d’exceptionnel pour cette chambre mais bon rapport qualité/prix pour dormir intra-muros et être bien situé.
A deux pas du métro !! 
Lit confortable, chambre assez spacieuse, rue calme.",Aucune attente particulière donc RAS.,"8,8",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-08-26,Très bien,"Belle acceuil ,bon conseil et renseignements et acceuil conviviale",None,"8,3",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-08-22,Superbe,"Personnel très agréable, chambres biens équipées et confortables",R.A.S,"8,8",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-08-16,Bien ,L’emplacement l’accueil,None,"7,5",Hôtel,Paris," 8,0 "
Anonyme,La Réunion,0,2019-06-27,Superbe,L amabilité et le professionnalisme du personnel,Le manque d’espace dans la chambre,"8,8",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-03-25,Bien ,"Rue Calme , proximite metro, tout ce qui faut au pied resto brasserie superette etc..",Manque prise aupres du lit,"7,9",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-03-21,Très bien,"Très propre et lit confortable 
Bien placé dans un quartier sympa",Le bruit de l’ascenseur que l’on entendait dans la chambre tout le temps.,"8,3",Hôtel,Paris," 8,0 "
Anonyme,France,0,2019-01-05,Bien ,Proximité gare métro,None,"7,9",Hôtel,Paris," 8,0 "
Anonyme,Portugal,0,2018-12-18,Très bien,"L’emplacement à proximité du métro. À 2 pas de l’hôtel, il y a un café bistro où l’on peut prendre le petit-déjeuner, l’endroit est très sympa. On vous sert: croissant, baguette beurre, confiture et un excellent café.","Impossible de régler la température dans la chambre, un peu surchauffée.","8,3",Hôtel,Paris," 8,0 "
Anonyme,France,0,2018-12-10,Agréable,Le lit très confortable,Baignoire trop petite,"6,7",Hôtel,Paris," 8,0 "
Anonyme,France,0,2018-10-14,Bien ,"sans commentaire, satisfait",None,"7,5",Hôtel,Paris," 8,0 "
Anonyme,France,0,2018-09-05,Agréable,Hôtel super bien placé (métro) et nuit au calme.,"Comme tous les hôtels parisiens, les prix sont ultra variables : 56 € fin août 2018 / > 200 € prévu début octobre 2018 ... donc impossible de réserver quand les prix sont au plus fort !","6,5",Hôtel,Paris," 8,0 "
Anonyme,France,0,2018-08-24,Bien ,"La proximité avec le métro, le quartier très animé, la literie, la grande douche, la gentillesse des personnes à l'accueil et des femmes de ménage.","La chambre petite, la lampe fixée au meuble et juste dans l'angle de la télévision, pas de meuble pour ranger ses affaires juste une penderie.","7,1",Hôtel,Paris," 8,0 "
Anonyme,France,0,2018-08-19,Bien ,Petit déjeuner. la douche..style.,"Manque d utilité vestimentaire SDB p.manteaux
éclairage ..
Style et meubles très anciens et abîmés. 
Peinture mur sale, bref chambre des années 70.
Pas tre accueillant...1 nuit c est largement suffisant .","7,5",Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-03-06,Exceptionnel,"L hôtel est très bien situé; la chambre était très propre et plutôt grande, un baignoire; un accès wifi et une télé avec air conditionné et chauffage a disposition. Le personnel de l hôtel adorable. Il y avait également une bouilloire et 2 cafés solubles + petit pots de lait.",Je n ai vraiment rien a redire,10,Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-03-06,Exceptionnel,Le cadre excellent l accueil très chaleureux et le tarif,None,10,Hôtel,Paris," 8,0 "
Anonyme,France,0,2020-03-01,Exceptionnel,Très bien situé,Tout était bien,10,Hôtel,Paris," 8,0 "
Grégoire,Belgique,1,2019-06-20 00:00:00,A l'écoute du client que nous sommes ...,"Super ! L'équipe et surtout la demoiselle à l’accueil étaient très à l'écoute. Nous séjournions en même temps qu'un TRÈS grand groupe d'américains un peu envahissant au petit déjeuné. Nous avons communiqué avec la demoiselle et le lendemain matin c'était parfaitement géré. Il y a dans cette hôtel une volonté d'être à l'écoute du client !
Pour le reste : le petit déjeuner est très bien, la literie est parfaite, le lieu est absolument bien placé pour un séjour lié au Paris Expos Porte de Versailles.",Rien,10,Hôtel,Paris," 8,3 "
Sonia,Suisse,0,2020-03-08 00:00:00,Famille,"Chambre propre. Literie confortable. Bouilloire, café, thé dans la chambre. Station métro à 60 m.",La toilette en face de la fenêtre... Bien que les vitres soient troubles il aurait été judicieux de les placer ailleurs...!,"8,0",Hôtel,Paris," 8,3 "
Jean,La Réunion,0,2020-03-08 00:00:00,Très bien. C'est la deuxième fois que nous yy venons.,"Croissants bien, lit aussi !",None,"8,0",Hôtel,Paris," 8,3 "
Rosemary,France,0,2020-03-08 00:00:00,Très bien,Le petit déjeuner,Des serviettes trop petites,"8,0",Hôtel,Paris," 8,3 "
Manon,France,0,2020-03-08 00:00:00,Exceptionnel,"Les chambres sont bien décorées 
Le lit double est très confortable 
Bon petit déjeuné et personnel agréable",None,"9,6",Hôtel,Paris," 8,3 "
Natacha,France,0,2020-03-08 00:00:00,Je recommande cet hôtel,"Séjour très agréable dans l’hôtel Paris Vaugirard. À proximité de tout !!
Le personnel est à l’écoute, gentil, discret.
Très propre, ptit dej bien achalandé hummm !!",Le petit bruit du métro mais on s’y habitue vite,"9,0",Hôtel,Paris," 8,3 "
Myriam,France,0,2020-03-06 00:00:00,Fabuleux ,très belle décoration,None,"9,0",Hôtel,Paris," 8,3 "
Unesha,France,0,2020-03-05 00:00:00,Exceptionnel,None,Le bruit de métro,"9,5",Hôtel,Paris," 8,3 "
Eugene,France,0,2020-03-05 00:00:00,Très bien,None,Le petit déjeuner prépayé n'a finalement pas pu être pris (retard réveil) et il serait bien en tels cas qu'il soit proposé toutefois aux clients un petit en cas (juste café croissant par exemple),"8,0",Hôtel,Paris," 8,3 "
Laurent,France,0,2020-03-04 00:00:00,Bien,"Le confort du lit,la propreté, le petit dejeuner",Nuisance sonore du métro,"9,0",Hôtel,Paris," 8,3 "
Priscilla,France,0,2020-03-04 00:00:00,Excellent rapport qualité prix,"- la taille confortable de la chambre 
- le confort général de l’hôtel
- un petit déjeuner très correct",- les réceptionnistes peu attentifs,"9,2",Hôtel,Paris," 8,3 "
Julie,France,0,2020-03-03 00:00:00,"Agréable séjour, je recommande!","La literie d’excellente qualité! 
Le petit déjeuner très copieux et diversifié 
Le personnel très agréable et souriant",Le flexible de douche défectueux signalé deux fois et non réparé durant les trois jours de notre séjour.,"8,0",Hôtel,Paris," 8,3 "
Pauline,France,0,2020-03-03 00:00:00,Fabuleux ,Tous franchement génial rien à dire très contente 2,None,"9,0",Hôtel,Paris," 8,3 "
Jerome,France,0,2020-03-02 00:00:00,Superbe,"La gentillesse du personnel, la proximité avec la foire d’exposition le métro ! Quartier calme","Moquette dans la chambre pas notre fort certes confortable quand on marche pieds nu mais on aurait préféré du parquet ou autre , pas de petits articles de toilette et un seul savon pour 3 nuits verres plastique dommage mais peut-être sommes-nous trop exigeant","8,8",Hôtel,Paris," 8,3 "
Luc,France,0,2020-03-02 00:00:00,bon séjour dans l'ensemble,"Compliqué car il fallait attendre pour avoir une place , des tasses, de l'eau chaude. mais le personnel faisait de leur mieux !
A mon avis, il manquait de personnel car en période de salon tout le monde arrive en même temps au petit-déjeuner!",None,"8,0",Hôtel,Paris," 8,3 "
Roland,France,0,2020-03-02 00:00:00,None,Ce commentaire n'apparaît pas car il ne respecte pas notre charte.,None,"8,0",Hôtel,Paris," 8,3 "
Jean-pierre,France,0,2020-03-02 00:00:00,Dans l'ensemble correct,None,"Equipement sèche-cheveux absent
Manque parking pour véhicule","8,0",Hôtel,Paris," 8,3 "
Faouzi,France,0,2020-03-01 00:00:00,Exceptionnel,Emplacement parfait pour une virée à Paris,Le bourdonnement du métro très désagréable chambre 112,"9,6",Hôtel,Paris," 8,3 "
Alftaz,France,0,2020-02-29 00:00:00,"la mauvaise surprise de l'arrivée passée, le reste était très bien, jusqu'à l'escalier vers le bas","déco sympa, chambre assez grande pour un hôtel parisien, alors même que l'agencement de ma salle d'eau la fait paraitre grande également. Petit déjeuner de bonne qualité , personnel de la réception de jour avenant.","chambre attribuée au 7e étage, le problème étant que l'ascenseur s'arrête au 6e et qu'il faut emprunter un petit escalier bien raide. Un mail pour prévenir de ne pas emmener de gros bagages (même si étape sur plus long voyage) serait de bon ton, de même l'agent d'accueil de nuit ne propose aucune aide.","8,0",Hôtel,Paris," 8,3 "
Jean,France,0,2020-02-27 00:00:00,Très bien,"L hôtel est bien situé. A deux minutes du parc des expositions, à 20 mètres d une bouche de métro. Le personnel dans l ensemble sympathique",C est dommage que le propriétaire ne soit pas sur place. Cela éviterait des malentendus,"9,0",Hôtel,Paris," 8,3 "
Edith,France,0,2020-02-25 00:00:00,Bien ,Chambre calme. Literie confortable. Bon petit-déjeuneret copieux.,"A l'arrivée une des deux réceptionnistes pourtant titulaire et utilisant le nouveau logiciel depuis début janvier donc depuis 2 mois... !... n'a pas su me renseigner sur ma pré-autorisation et une erreur a été commise. A mon départ BOJANA n'a pas compris mon raisonnement et est restée cantonnée sur sa position au sujet de l'annulation de la pré-autorisation a priori toujours en place.
Je vais être obligée de contacter ma banque. 
Il serait bien qu'à l'arrivée des clients s'il y a un problème wifi dans les chambres que les réceptionnistes le disent !!
Ça peut arriver.... mais prévenir est la moindre des politesses. 
Idem pour certaines chaînes TV","7,0",Hôtel,Paris," 8,3 "
Bianca,Belgique,0,2020-02-22 00:00:00,Très bien,Je suis venue pour assister à un concert au Dome de Paris. L'hôtel était très proche (qlq minutes à pied). La chambre était très grande. Lit très confortable. Petit déjeuner simple mais bon.,"J'avais une chambre au 7ème étage alors que l'ascenseur ne va que jusqu'au 6ème et je n'avais pas été prévenue à l'avance. Pas de problème pour moi mais cela pourrait être compliqué si jamais on a des valises lourdes ou des difficultés à monter les escaliers. Il faudrait au moins être prévenu à l'avance.
Salle de bain propre mais sans plus, douche un peu vieille","8,0",Hôtel,Paris," 8,3 "
Mary,France,0,2020-02-20 00:00:00,Très bien,Le confort et la taille de la chambre,Ascenseur très étroit,"8,3",Hôtel,Paris," 8,3 "
Andrea,France,0,2020-02-19 00:00:00,Très bien,Bon emplacement. Chambre spacieuse et confortable,None,"8,0",Hôtel,Paris," 8,3 "
Romain,France,0,2020-02-18 00:00:00,Parfair,"Très bon rapport qualité prix. Étions au 7eme étage, très très calme. Le petit déjeuner était de qualité.",Ras,"8,0",Hôtel,Paris," 8,3 "
Victoria,France,0,2020-02-17 00:00:00,Très bien. Personnel présent mais pas envahissant. Petit déjeuner bien,"Le lit et la literie sont très confortables. La salle pour le petit déjeuner est propre, le personnel est proactif. Très agréable séjour","Les toilettes sont mal positionnées, face à la douche mais c'est un détail, le reste est confortable","9,0",Hôtel,Paris," 8,3 "
Brigitte,France,0,2020-02-16 00:00:00,Très bon séjour,"Tout ! Chambre très propre, lit très confortable, salle de bain très correcte, petit déjeuner très bon et copieux, personnel très aimable, établissement très calme... Bref, un excellent séjour !",La vue,"9,0",Hôtel,Paris," 8,3 "
Dominique,France,0,2020-02-16 00:00:00,Très bien,Gentillesse du personnel petit déjeuner moyen,None,"8,3",Hôtel,Paris," 8,3 "
Christelle,France,0,2020-02-13 00:00:00,Nous reviendrons c'est sur....,"Le petit déjeuner était correct et bien varié, le personnel est au top que ce soit a l'accueil, au petit déjeuner ou dans les chambres. La décoration de l’hôtel est très sympa, les chambres sont correct. Si je devais trouver un point négatif, nous avons eu très chaud malgré les radiateurs éteins.",RAS,"8,0",Hôtel,Paris," 8,3 "
Nelly,France,0,2020-02-12 00:00:00,Nuit agitée,Proche du salon lit très confortable mais très petite douche,Nuit ventée et du coup un bruit métallique toute la nuit ne sachant pas d ou cela venait peut-être une trappe secouée par le vent très très désagréable pas dormi de la nuit,"7,5",Hôtel,Paris," 8,3 "
Élisabeth,France,0,2020-02-10 00:00:00,Fabuleux ,Tout,Rien à signaler,"9,0",Hôtel,Paris," 8,3 "
Hélène,France,0,2020-02-10 00:00:00,Correspondait à nos attentes,Situation idéale pour aller au Parc des Expositions,None,"8,0",Hôtel,Paris," 8,3 "
Antoine,France,0,2020-02-09 00:00:00,Bon emplacement mais très bruyant,"Proximité métro et parc exposition 
Petit déjeuner avec baguette chaude
Deco tres sympa","Au 1er étage Très bruyant, on a l’impression de dormir sur le trottoir","7,9",Hôtel,Paris," 8,3 "
Maria,Suisse,0,2020-02-09 00:00:00,Hôtel sympa,Très belle chambre. Propre et literie excellente. Produits toilettes bonne qualité,La chambre petite et manque d’armoire.,"8,0",Hôtel,Paris," 8,3 "
Vincent,France,0,2020-02-08 00:00:00,Bon emplacement!,"Très propre, chambre petite mais il y avait tout ce qu'il faut!",Le bruit de la chambre sur rue. Il y a des vibrations et du bruit,"7,0",Hôtel,Paris," 8,3 "
