nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
As,France,0.0,2020-03-22 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,0",Hôtel,Cannes," 7,6 "
Jérémy,France,0.0,2020-02-24 00:00:00,Très bien,Ce client n'a pas laissé de commentaire.,None,"8,0",Hôtel,Cannes," 7,6 "
Jean-yves,France,0.0,2020-01-22 00:00:00,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Hôtel,Cannes," 7,6 "
Mathias,France,0.0,2020-01-19 00:00:00,Très bien,Ce client n'a pas laissé de commentaire.,None,"8,0",Hôtel,Cannes," 7,6 "
Sarah,France,0.0,2019-09-12 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,0",Hôtel,Cannes," 7,6 "
Mehdi,France,0.0,2019-08-27 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,1",Hôtel,Cannes," 7,6 "
Imrane,France,0.0,2019-08-25 00:00:00,Cool,Ce client n'a pas laissé de commentaire.,None,"7,1",Hôtel,Cannes," 7,6 "
Julien,France,0.0,2019-08-23 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Mm,France,0.0,2019-08-19 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Fabien,France,0.0,2019-08-18 00:00:00,Agréable,Ce client n'a pas laissé de commentaire.,None,"6,7",Hôtel,Cannes," 7,6 "
Mounir,France,0.0,2019-08-18 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,9",Hôtel,Cannes," 7,6 "
Anthony,France,0.0,2019-08-10 00:00:00,Très bien,Ce client n'a pas laissé de commentaire.,None,"8,3",Hôtel,Cannes," 7,6 "
Julien,France,0.0,2019-08-06 00:00:00,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Hôtel,Cannes," 7,6 "
Brahim,France,0.0,2019-08-06 00:00:00,Très bien,Ce client n'a pas laissé de commentaire.,None,"8,3",Hôtel,Cannes," 7,6 "
Francis,France,1.0,2019-08-06 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Sandrine,France,0.0,2019-08-04 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,9",Hôtel,Cannes," 7,6 "
Christophe,France,0.0,2019-06-14 00:00:00,Agréable,Ce client n'a pas laissé de commentaire.,None,"6,7",Hôtel,Cannes," 7,6 "
Villanueva,France,0.0,2019-06-07 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Elsass,France,0.0,2019-05-17 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Thierry,France,0.0,2019-05-05 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,9",Hôtel,Cannes," 7,6 "
Abdelkarim,Belgique,0.0,2019-04-18 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Stephane,France,0.0,2018-11-27 00:00:00,Agréable,Ce client n'a pas laissé de commentaire.,None,"6,7",Hôtel,Cannes," 7,6 "
Germain,France,0.0,2018-11-25 00:00:00,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Hôtel,Cannes," 7,6 "
Edita,Belgique,0.0,2018-09-18 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,1",Hôtel,Cannes," 7,6 "
Manuel,Suisse,0.0,2018-09-14 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Nora,France,0.0,2018-09-10 00:00:00,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Hôtel,Cannes," 7,6 "
Ikram,France,0.0,2018-08-13 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Alissa,France,0.0,2018-07-30 00:00:00,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,5",Hôtel,Cannes," 7,6 "
Rémi,France,0.0,2018-07-26 00:00:00,Très bien,Ce client n'a pas laissé de commentaire.,None,"8,3",Hôtel,Cannes," 7,6 "
Brice,France,0.0,2018-07-08 00:00:00,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Hôtel,Cannes," 7,6 "
Pierre,France,0.0,2018-07-03 00:00:00,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Hôtel,Cannes," 7,6 "
Hayan,France,0.0,2020-02-02 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Aurelie,France,0.0,2019-11-19 00:00:00,Fabuleux ,Ce client n'a pas laissé de commentaire.,None,"9,2",Hôtel,Cannes," 7,6 "
Monique,France,0.0,2019-10-13 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,6",Hôtel,Cannes," 7,6 "
Benoit,France,0.0,2019-09-29 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,4",Hôtel,Cannes," 7,6 "
Ralf,Danemark,0.0,2019-09-23 00:00:00,Fabuleux ,Ce client n'a pas laissé de commentaire.,None,"9,2",Hôtel,Cannes," 7,6 "
