nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Thierry,France,0,2019-05-27,Hôtel conforme au prix payé,"Literie convenable
Petit déjeuner correct
Personnel aimable",None,"6,7",Hôtel,Amiens," 7,3 "
Nicolas,France,0,2019-05-27,Agréable,Propre et pratique,Un peu bruyant,"6,7",Hôtel,Amiens," 7,3 "
Ninie,France,0,2019-05-22,Bien ,Chambre RAS,"Juste le petit déjeuner 
Excessif avec pas trop de choix pour 9€","7,5",Hôtel,Amiens," 7,3 "
Jean_luc,Belgique,0,2019-05-22,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,9",Hôtel,Amiens," 7,3 "
Philippe,France,0,2019-05-20,Prestation conforme à mes attentes pour un bon rapport qualité/prix,"Petit déjeuner de bonne qualité
Parking facile
Equipements conformes à la description",TV bouquet satellite insuffisant (manque les chaines courantes),"7,9",Hôtel,Amiens," 7,3 "
Regis,France,0,2019-05-20,Superbe,Le bon accueil à notre arrivée et la disponibilité de l'agent,Rien de particulier. L'hotel correspondait à nos attentes,"8,8",Hôtel,Amiens," 7,3 "
Florence,France,0,2019-05-19,Bien ,None,Bruit du couloir,"7,5",Hôtel,Amiens," 7,3 "
Delphine,France,0,2019-05-17,Très bien,None,"Fuite au niveau de la baignoire, manque principale chaîne télé. Mauvaise insonorisation.","8,3",Hôtel,Amiens," 7,3 "
Gilles,France,0,2019-05-15,Comme souhaité,Petits déjeuners sympa,Fonction tele,"8,3",Hôtel,Amiens," 7,3 "
Amaury,Luxembourg,0,2019-05-13,Bien ,C’était propre,Il y avait des cheveux dans la douche,"7,1",Hôtel,Amiens," 7,3 "
Dominique,France,0,2019-05-13,confortable pratique,l endroit etait clair spacieux les aliments convenables le pain excellent,None,"7,9",Hôtel,Amiens," 7,3 "
François,France,0,2019-05-12,"Bien, petit déjeuner buffet complet, dommage pour l'odeur","l'accueil, les horaires pour arriver, le parking",l'odeur dans la chambre comme une maison de retraite et la couverture qui sentait très fort l'odeur d'un animal (chien),"7,5",Hôtel,Amiens," 7,3 "
Dominique,France,0,2019-05-12,Bien ,L amabilité du personnel,None,"7,9",Hôtel,Amiens," 7,3 "
Maximilien,La Réunion,0,2019-05-11,Je reviendrai,Petit déjeuner et acceuil endroit calme,Pour moi ct dans mes attentes,"7,5",Hôtel,Amiens," 7,3 "
