nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Jeremy,France,0,2019-10-24,Superbe,Se faire réveillé par un artisan qui c acharné sur la porte,Se faire réveillé par un artisan qui c acharné sur la porte,"8,8",Appart'hôtel,Lille," 8,8 "
Bertrand,France,0,2019-10-24,Bien à part douche 🙂,Revoir la douche dur de pas en mettre partout,Douche,"8,3",Appart'hôtel,Lille," 8,8 "
Laurent,France,0,2019-10-16,Très bien,"La déco, la surface, l’aménagement",Wifi peu performant,"8,3",Appart'hôtel,Lille," 8,8 "
Thierry,France,0,2019-10-16,Exceptionnel,Literie impecable et charme de l'endroit,La boîte à clef pas pratique,"9,6",Appart'hôtel,Lille," 8,8 "
Isabelle,France,0,2019-10-04,Exceptionnel,"Bel emplacement, au calme, proche du vieux Lille. Immeuble bien réhabilité et agréable avec des chambres/studios agréables et savamment décorées.",None,10,Appart'hôtel,Lille," 8,8 "
Quentin,Belgique,0,2019-09-02,tout était vraiment nickel,"Nous avons logé au 3em étage, pour y arriver quelques escaliers en colimaçon.
Logement très agréable et propre, vue sur les toits, une petite cuisine et une salle de douche, très bonne literie 
Très chouette quartier dynamique resto, bar ......et une délicieuse boulangerie juste en bas.
Tout était vraiment parfait !!! pour notre confort nous avions choisi de prendre le parking :o)",rien à dire,"9,2",Appart'hôtel,Lille," 8,8 "
Marie,France,0,2019-09-02,Fabuleux ,"Très bien placé, appartement charmant (nous avons eu celui au 1er étage nommé Grande Chaussée). 
Hélène est très réactive et à l’écoute de nos demandes. Grand lit très confortable et salle de bain très agréable et équipée.","Lumière au réveil surtout dans le salon car aucun rideaux sur la fenêtre au dessus de la porte. Assez bruyant, on entend facilement les autres voisins car les appartements donnent sur une petite court . Et canapé lit pas d’un grand confort mais pour 1 nuit c’était très bien.","9,2",Appart'hôtel,Lille," 8,8 "
Agnès,France,0,2019-09-02,Très bien,"L'emplacement à proximité de la grande braderie tout en restant au calme ; les bonnes idées déco ; la boulangerie artisanale à 50 m ; l'acces bien expliqué et possible H24( cf arrivée très tardive) ; la parfaite disponibilité de l'hôtesse par messages interposés, la spécialité de bienvenue, les fenetres oscillo-battantes très récentes...","Ce n'est pas que je n'aie pas apprécié, mes bagages étant légers et compacts, mais il faut en tenir compte : l'escalier qui conduit à Monnaie n'est pas adapté aux grosses valises",10,Appart'hôtel,Lille," 8,8 "
Julien,France,0,2019-07-29,Exceptionnel,Très bien décoré et équipé. L'emplacement au top !,Rien,10,Appart'hôtel,Lille," 8,8 "
Naoual,France,0,2019-07-13,excellent,"Hotel bien situé, appartements agréables et lumineux.
Hélène qui gère les reservations est aux petits soins et toujours à l'écoute. Nous avons pu échanger un appartement contre un autre sans souci.
Je n'ai pas encore trouvé mieux à Lille (Qualité/prix).
tout petit bémol : les stores ne sont pas occultants et laisse passer beaucoup de lumière au petit matin.",None,"9,6",Appart'hôtel,Lille," 8,8 "
Bruno,France,0,2019-07-12,Très agréable et je recommande cet établissement,Les conseils très précis et utiles pour profiter au mieux d’un séjour Lillois,Tout était parfait.,10,Appart'hôtel,Lille," 8,8 "
Agnès,France,0,2019-06-26,Studio parfait Lille,"L'emplacement proche du centre à pied, l'appartement studio rez de chaussée était frais (très appréciable) et calme, la communication avec la propriétaire est parfaite.",La difficulté pour stationner car c'est payant partout!!,"9,6",Appart'hôtel,Lille," 8,8 "
Eric,France,0,2019-06-24,Exceptionnel,Facile d’accès beau grand parfait,"Pas de volet, luminosité me réveille mais c’est très personnel",10,Appart'hôtel,Lille," 8,8 "
Twinkie,France,0,2019-06-11,Fabuleux ,"La situation géographique au top, des commerces à proximité.",Le manque de cloison dans la douche c’est compliqué avec les enfants,"9,2",Appart'hôtel,Lille," 8,8 "
Joanna,France,0,2019-06-02,Exceptionnel,"L' établissement situé dans un quartier animé de la vieille ville. L' appartement très comfortable et bien décoré, donnant sur un cour intérieur permet de se reposer si l'on souhaite d' être au calme. Un très bon séjour!",None,10,Appart'hôtel,Lille," 8,8 "
Daniel,France,0,2019-05-25,"Pratique, cool silence lit café du matin boulangerie à 20 m .. J'y retournerai avec plaisir","Décoration 
Organisation pour réservation et conseil",le quartier n'est pas encore restauré mais cela viendra,"8,3",Appart'hôtel,Lille," 8,8 "
Davy,Martinique,0,2019-05-24,Je recommande fortement,Son emplacement,None,10,Appart'hôtel,Lille," 8,8 "
André,France,0,2019-05-12,Exceptionnel,"Ambiance sympathique des appartements anciens...duplex auquel on accède par un escalier dans une cour donc tranquille...
Restauration qui a du charme... 
lit super confortable....
Situé dans un quartier agréable et très proche du centre !!!!",None,10,Appart'hôtel,Lille," 8,8 "
Patricia,France,0,2019-05-03,Fabuleux ,"La situation est parfaite pour le vieux Lille, tout est a proximité, boulangerie, restaurants, etc...
La décoration est très sympa, thé et café offert 👍",La douche est un peu petite,"9,2",Appart'hôtel,Lille," 8,8 "
Romain,France,0,2019-04-28,Exceptionnel,Excellent !!!,None,10,Appart'hôtel,Lille," 8,8 "
Francois,France,0,2019-04-22,Exceptionnel,"Emplacement 
Propreté 
Aménagement simple et efficace 
Capsules présentes pour premier matin 
Savon et serviettes présentes contrairement à certains commentaires","Escalier un peu dangereux 
Éclairage à améliorer (interrupteurs à côté sonnettes chambres...)",10,Appart'hôtel,Lille," 8,8 "
Sébastien,France,0,2019-04-19,Très bien,"L'organisation pour un check-in /out automatisé.
La décoration
Le calme","Le sol froid
La douche trop ouverte qui projette de l'eau dans toute la salle d'eau.","8,0",Appart'hôtel,Lille," 8,8 "
Anne,France,0,2019-04-18,Tres agreable sejour,Calme propre bien situé,"Les murs blancs pourraient être rafraîchis 
La douche inonde la salle de bain",10,Appart'hôtel,Lille," 8,8 "
Daria,France,0,2019-04-14,Superbe,"L’emplacement dans le Vieux Lille, l’équipement et le charme du bâtiment",Les escaliers qui mènent à l’appartement et les escaliers à l’intérieur de l’appartement sont très dangereux pour les enfants,"8,8",Appart'hôtel,Lille," 8,8 "
Jean-luc,France,0,2019-04-14,"Studio propre, bien situé et géré numériquement","Studio très bien agencé, très propre, très bien situé pour nos besoins. Personnel très réactif","L’absence d’obscurité complète dans la chambre : pas de volets et rideaux nettement trop petits. 
Aucun contact physique avec les loueurs (qui sont très réactifs par textos)","8,8",Appart'hôtel,Lille," 8,8 "
Sebastien,France,0,2019-04-01,"Hébergement très agréable, bien équipé et au calme dans une ville qui a aussi beaucoup de charme.","La chambre était très propre, très bien équipée et décorée avec soin. La présence de produits d'accueil (hygiène, nourriture, entretien) était fort agréable. L'endroit était calme mais proche des ruelles du Vieux Lille. Je le recommanderai.",None,"9,2",Appart'hôtel,Lille," 8,8 "
Severine,France,0,2019-03-29,Exceptionnel,"L emplacement en plein centre ville, le décoration soignée, la qualité de la literie. On n a pas l impression d être à l hotel. Bravo pour le concept! Tout est très bien expliqué.",Juste un ptit bémol: la douche n est pas très pratique.,10,Appart'hôtel,Lille," 8,8 "
Hanni,France,0,2019-03-27,Très bon hébergement,"Le duplex est spacieux, fonctionnel, aménagé et décoré avec soin et gout. La ""gérante "" est disponible , joignable, sympa et de très bon conseil ! Je recommande vivement",None,10,Appart'hôtel,Lille," 8,8 "
Chloe,France,0,2019-03-24,Exceptionnel,Lit incroyable espace cuisine salle de bain grande,"Chambre un peu petite espace réduit, pas de rebord pour la douche donc l’eau débordait à chaque fois","9,6",Appart'hôtel,Lille," 8,8 "
Fabrice,France,0,2019-03-23,Très bien,Gentillesse du contact qui m'a permis d'avoir la chambre à midi. Confort du lit. Calme bien que l'appartement donne sur la rue en RDC,Un peu excentré à 15 minutes du métro,"8,3",Appart'hôtel,Lille," 8,8 "
Christele,Belgique,0,2019-03-14,Agréable séjour,"Confortable, très silencieux, à proximité de tout.",Manque de contrôle sur le réglage du chauffage au RDC,"8,3",Appart'hôtel,Lille," 8,8 "
