nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Laurence,France,0,2019-04-15 00:00:00,correcte,bien,la douche peu chaude,"8,1",Hôtel,Nantes," 8,6 "
W,France,0,2019-03-18 00:00:00,Près du centre ville que l'on peut découvrir à pied et pratique pour aller sur notre lieu de travail,"Bien placé , bon accueil et jolie vue de notre chambre sur le jardin et calme !!",None,"7,9",Hôtel,Nantes," 8,6 "
Cecile,France,0,2019-03-17 00:00:00,Très bon séjour. À refaire.,Accueil soigné petit déjeuné copieux chambre calme et bien agencée. Proximité centre ville et visite très possible à pied.,D un point de vue rapport qualité -prix : rien.,"8,8",Hôtel,Nantes," 8,6 "
David,France,0,2019-03-17 00:00:00,Parfait,"Acceuil charmant 
Ambiance familiale avec une deco qui change des chaînes 
Très bon couchage
Je reviendrai lors de mes prochains déplacements",Pas de parking mais stationnement devant et pour les lèves tard (8:30) stationnement possible en face,"9,6",Hôtel,Nantes," 8,6 "
Pierre,France,0,2019-03-05 00:00:00,très satisfaisant correspondant à notre attente,"la situation géographique, l'accueil, le petit déjeuner, le grand calme et la qualité de la literie. La possibilité de parking gratuit.",chambre un peu étriquée; manque une vraie porte entre la chambre et le cabinet de toilette.,"9,2",Hôtel,Nantes," 8,6 "
Sylvie,France,0,2019-03-04 00:00:00,Fabuleux ,Très bon accueil. Silencieux bien qu'en ville,None,"9,2",Hôtel,Nantes," 8,6 "
Patrick,France,0,2019-03-03 00:00:00,Séjour très agréable,"Personnel très sympathique, ambiance familiale, emplacement","Petite salle de bain, équipement salle de bain","8,3",Hôtel,Nantes," 8,6 "
Michelle,France,0,2019-03-03 00:00:00,Tout a été quasiment parfait!,De l'accueil à la chambre en passant par le chat tout nous a plu!,"L'espace aux toilettes est assez réduit pout les jambes.
La porte de l' armoire grince assez.","9,6",Hôtel,Nantes," 8,6 "
Alexxmax69,France,0,2019-02-18 00:00:00,C'est un très bel hôtel pour un 2 étoiles,"La situation géographique, le personnel, la chambre était sympathique et le chat :)",J'ai dû prendre une douche froide car il n'y avait plus d'eau chaude (après la douche de mon partenaire de 10min chrono) et le fait qu'il n'y avait pas de porte qui séparait la chambres des toilettes!,"7,5",Hôtel,Nantes," 8,6 "
Marie-agnès,France,0,2019-02-16 00:00:00,"c'était un voyage pour cause familiale (décès), mais l'hôtel était au top.","L'accueil, l'hôtesse au TOP, l'accès facile, la propreté, le calme de l'endroit, tout était correct.",None,10,Hôtel,Nantes," 8,6 "
Stephane,France,0,2019-02-14 00:00:00,Fabuleux ,"Emplacement et stationnement. 
Hôtel charmant. Propre et accueillant",None,"9,2",Hôtel,Nantes," 8,6 "
Arnaud,France,0,2019-02-12 00:00:00,Bien ,La chambre,Le petit-déjeuner,"7,5",Hôtel,Nantes," 8,6 "
Pgerard3,France,0,2019-02-09 00:00:00,Hôtel agréable.,"Le confort, le calme (en dehors de l'insonorisation), l'accueil, la propreté.","L'insonorisation entre les chambres. On entend les douches, toilettes.","8,8",Hôtel,Nantes," 8,6 "
Jean-pierre,France,0,2019-01-26 00:00:00,Exceptionnel,"Une ambiance cosy et chaleureuse, des prestations simples mais irréprochables, une hôtesse attentive et charmante, bref un séjour agréable !",None,"9,6",Hôtel,Nantes," 8,6 "
Graziella,France,0,2018-12-31 00:00:00,"L’accueil est primordiale! MERCI, SHOUKRAN, THANK YOU, GRACIAS.","Je suis entièrement satisfaite pour l'accueil qui est chaleureuse ont a la l'impression d’être inviter chez des amis et au niveau de la chambre qu'elle a été préparé pour nous! moi qui vois très rarement ma famille, cela mais de la chaleur!
Aussi nous avons le droit a l’accueil de se magnifique chat qui est doux comme une peluche! 
c'est en face d'un magasin pour faire des petites courses c'est rapide et le bus qui est a coter.",j'ai essayé de vous téléphoner avec le fixe mais je n'ai pas réussi peut-être c'est une erreur de ma part.,"9,2",Hôtel,Nantes," 8,6 "
Laurence,France,0,2018-11-29 00:00:00,Exceptionnel,Tout. Accueil chaleureux. Chambre confortable et calme. Petit déjeuner copieux,Rien,10,Hôtel,Nantes," 8,6 "
Mylène,France,0,2018-11-28 00:00:00,Superbe,"Chambre cosy
Confortable","L'escalier difficile à monter avec les baggages
Pas de porte de salle de bain, juste un rideau","8,8",Hôtel,Nantes," 8,6 "
Thierry,France,0,2018-11-19 00:00:00,Très bien,Accueil et situation géographique,Pas de parking le jour où celui du centre commercial sera sécurisé et fermé à nouveau,"8,3",Hôtel,Nantes," 8,6 "
Jean,Espagne,0,2018-11-08 00:00:00,TB,"Employée russe très sympa.
Parking gratuit.",None,"8,8",Hôtel,Nantes," 8,6 "
Laurent,France,0,2018-11-06 00:00:00,Calme et reposant.,"Chambre agréable à la charmante décoration, personnel accueillant et prévenant. Petit déjeuner généreux.",None,"8,8",Hôtel,Nantes," 8,6 "
Corinne,France,0,2018-11-01 00:00:00,Parfait,"L'accueil de l'hôtesse,sa disponibilité et sa gentillesse. 
La chambre était très agréable. 
Bonne surprise il y avait egalement un chat.",Une porte coulissante pour la salle d'eau et les toilettes .,"9,2",Hôtel,Nantes," 8,6 "
Guigone,France,0,2018-10-24 00:00:00,Superbe,"Accueil très chaleureux, personnes très arrangeantes. 
Situation idéale, au calme mais pas loin du centre.","Chambre mansardée, très cosy mais un peu juste pour les personnes de grande taille 
Plus de 1,80 m, à éviter. Ça touche le 2eme étage, pas forcément toutes les chambres","8,8",Hôtel,Nantes," 8,6 "
Christian,France,0,2018-10-22 00:00:00,Bien ,La decoration,Chauffage défectueux,"7,9",Hôtel,Nantes," 8,6 "
Stephaniepanier,France,0,2018-10-16 00:00:00,Une belle surprise en plein centre ville,"L'accueil, vraiment sympathique et la possibilité de se garer facilement pour la nuit et la même la journée. La proximité du centre-ville à pied. Le petit déjeuner était très bon et le rapport qualité prix vraiment top.","Rien, tout était parfait",10,Hôtel,Nantes," 8,6 "
Eva,France,0,2018-10-07 00:00:00,Superbe,L esprit familial et attentionné,On entend trop les autres personnes à travers les murs. Lumière du couloir allumé la nuit passe sous la porte.,"8,8",Hôtel,Nantes," 8,6 "
Loup,France,0,2018-10-03 00:00:00,bon séjour je recommanderai certainement cet hotel,la chambre très sympa ainsi que l'acceuil,peut être les croissants du petit déjeuner pas très frais,"9,6",Hôtel,Nantes," 8,6 "
